productid,name,fl_drupallongitude,fl_drupallatitude,statecode,fl_drupaltypeemptyspaceconventional,fl_drupaltypemanagedoffice,fl_drupaltypeservicedoffice,fl_drupalservicesfullyfurnished,new_region
317d0ccd-eb5f-e811-8118-001bc640e636,Stationsplein 8-K,,,1,,,,,Maastricht
c3ef3f31-0860-e811-8118-001bc640e636,Eendrachtsweg,,,1,,,,,Rotterdam
4186ae35-0e60-e811-8118-001bc640e636,Nassauplein 11,,,1,,,,,Den Haag
ab68aa9c-4a62-e811-8118-001bc640e636,Veemarkt 195-I,,,1,,,,,Amsterdam
fe7d7f0f-5162-e811-8118-001bc640e636,Penningweg 41,,,1,,,,,Zaandam
e71de890-7b62-e811-8118-001bc640e636,Overschiestraat 184,,,1,,,,,Amsterdam
bfd92452-7f65-e811-8118-001bc640e636,Kanaalweg 14-19,,,1,,,,,Utrecht
f5e5c493-8d65-e811-8118-001bc640e636,Herderstraat 10,,,1,,,,,Den Haag
d958cb1f-9d65-e811-8118-001bc640e636,Rue du Sceptre 41,43.773.399,50.833.762,0,False,False,True,False,Ixelles
06285cd8-146b-e811-8118-001bc640e636,Pietersbergweg 1-47,,,1,,,,,Amsterdam Zuidoost
1e349e4a-326e-e811-8118-001bc640e636,Westeinde 99,,,1,,,,,Den Haag
1199658f-346e-e811-8118-001bc640e636,Verrijn Stuartlaan 35,,,1,,,,,Rijswijk
9f3bb145-446e-e811-8118-001bc640e636,Baarnsche Dijk 4,,,1,,,,,Baarn
5f4c658f-466e-e811-8118-001bc640e636,Jadelaan 147,,,1,,,,,Hoofddorp
ba2021fb-7c70-e811-8118-001bc640e636,Generaal Wahislaan 23,,,1,,,,,Brussel
72e8e03c-9470-e811-8118-001bc640e636,Druivenstraat 33-45,,,1,,,,,Breda
57b1e5f8-9970-e811-8118-001bc640e636,Prinsengracht 739,,,1,,,,,Amsterdam
7dffa83a-b273-e811-8118-001bc640e636,Van Nelleweg 1,,,1,,,,,Rotterdam
80354b9d-7074-e811-8118-001bc640e636,Joseph Ledelstraat 22,,,1,,,,,Den Haag
f72b2d73-7974-e811-8118-001bc640e636,Zandvoortselaan 2,,,1,,,,,Heemstede
696116c7-fa75-e811-8118-001bc640e636,Nieuwe Kerkstraat 26,,,1,,,,,Amsterdam
28f82172-18e0-ec11-bb3c-002248802067,18 rue de Mogador,,,1,,,,,Paris
fbfa9b69-1ee0-ec11-bb3c-002248802067,43 Rue d'Aboukir,2.3450501,48.86733,0,False,True,False,True,Paris
3f33edd7-c1e0-ec11-bb3c-002248802067,5 Boulevard des Bouvets,2.2215224,48.8979207,0,False,True,False,True,Nanterre
5677a170-fae0-ec11-bb3c-002248802067,Unter den Linden 40,13.3862721,52.5171269,0,False,False,True,True,Berlin
5f96e3ea-84e1-ec11-bb3c-002248802067,64 Avenue Parmentier,2.3765056,48.8631039,0,False,True,False,True,Paris
05c9d276-8de1-ec11-bb3c-002248802067,20 Rue Cambon,2.3265471,48.8676283,0,False,True,False,True,Paris
2a620fd6-13e3-ec11-bb3c-002248802067,12 Boulevard Saint-Martin,2.3574797,48.8688847,1,False,False,True,True,Paris
c805aebd-14e3-ec11-bb3c-002248802314,Kottbusser Damm 103A,13.4209033,52.4954156,1,False,False,True,True,Berlin
f55544ba-43e3-ec11-bb3c-002248802314,Amerikastraat 3,5.339.091,517.119.207,0,False,True,False,True,s-Hertogenbosch
a29ac5ea-44e3-ec11-bb3c-002248802314,Europalaan 6,53.408.085,517.113.308,0,True,True,True,False,s-Hertogenbosch
7307e756-46e3-ec11-bb3c-002248802314,Europalaan 4,5.33999,51.7112165,0,True,True,True,False,s-Hertogenbosch
fdd16082-46e3-ec11-bb3c-002248802314,Europalaan 2,5.3394417,51.7111452,0,True,True,True,False,s-Hertogenbosch
4ee92da7-150c-ed11-82e4-00224880519f,Wibautstraat 135-139,,,1,,,,,Amsterdam
de5e6639-1d0c-ed11-82e4-00224880519f,Locatellikade 1,48.674.051,523.434.617,1,False,True,False,False,Amsterdam
25860f4a-1f0c-ed11-82e4-00224880519f,Sarphatistraat 8-14,,,1,,,,,Amsterdam
7aed0309-760e-ed11-82e4-00224880519f,Kurfürstendamm 40-41,13.3213292,52.5021585,0,True,False,False,False,Berlin
4d9a31c9-eb74-eb11-a812-00224880b04f,122 rue de Rivoli,,,1,,,,,Paris
5c8c51db-eb74-eb11-a812-00224880b04f,Via Vittorio Veneto 54b,12.4884263,41.9059033,0,False,False,True,False,Rome
900d41ad-f574-eb11-a812-00224880b04f,63 rue Sainte-Anne,,,1,,,,,Paris
1286f708-f774-eb11-a812-00224880b04f,Viale Luca Gaurico 91/93,12.4840572,41.8258493,0,False,False,True,False,Rome
8007e34e-f874-eb11-a812-00224880b04f,100 Rue de Villiers,2.2753392,48.8945102,0,False,False,True,True,Paris
73293683-fc74-eb11-a812-00224880b04f,58 rue Prony,,,1,,,,,Paris
1056206a-fd74-eb11-a812-00224880b04f,Victor Hugo,,,1,,,,,Paris
52505813-fe74-eb11-a812-00224880b04f,4 Avenue Georges Mandel,2.2856034,48.8634425,1,False,False,True,False,Paris
6035bad5-fe74-eb11-a812-00224880b04f,120 Rue Massena,,,1,,,,,Lyon
dc514723-ff74-eb11-a812-00224880b04f,Piazza di S.Silvestro 8,12.4808872,41.90237,0,False,False,True,False,Rome
b40cfb87-2875-eb11-a812-00224880b04f,Boulevard Bischoffsheim 11,4.3683941,50.8498435,0,True,False,False,False,Brussels
08f94faf-3e77-eb11-a812-00224880b04f,5 Place de la Bataille de Stalingrad,2.368789,48.8829968,0,False,False,True,False,Paris
b6c85c0a-3f77-eb11-a812-00224880b04f,39 rue du Caire,,,1,,,,,Paris
5d44725c-3f77-eb11-a812-00224880b04f,12 rue Duhesme,,,2,,,,,Paris
6998da96-3f77-eb11-a812-00224880b04f,11 rue notre dame des Victoires,,,1,,,,,Paris
70fbc3ee-3f77-eb11-a812-00224880b04f,43-47 Avenue de la Grande Armée,2.2886865,48.8753656,0,False,False,True,False,Paris
cdb8372b-4077-eb11-a812-00224880b04f,13 rue Yves Toudic,,,1,,,,,Paris
6566fb62-4077-eb11-a812-00224880b04f,92 rue du Faubourg Saint Antoine,,,1,,,,,Paris
83b02ba7-4077-eb11-a812-00224880b04f,91 boulevard Haussmann,,,2,,,,,Paris
62395a74-4177-eb11-a812-00224880b04f,46 Rue Dussoubs,2.3499783,48.8674736,0,False,False,True,False,Paris
adee75ff-5377-eb11-a812-00224880b04f,53 Boulevard de Strasbourg,2.3557955,48.8727139,0,False,False,True,False,Paris
821c48ed-5477-eb11-a812-00224880b04f,10 rue Rodier,,,1,,,,,Paris
0ac719b6-b276-eb11-a812-00224880bcbf,75 Rue d'Amsterdam,2.3268433,48.8817255,0,False,False,True,False,Paris
84a2cc23-b376-eb11-a812-00224880bcbf,16 Rue d'Artois,2.3079489,48.8730497,0,False,False,True,False,Paris
b58c9770-b376-eb11-a812-00224880bcbf,27-33 Rue du Colonel Pierre Avia,2.2760044,48.8300941,0,False,False,True,False,Issy-les-Moulineaux
7c0c62af-b376-eb11-a812-00224880bcbf,3 rue Bellini,,,1,,,,,Puteaux
945548e4-b376-eb11-a812-00224880bcbf,43 Rue Boissière,2.2889561,48.8672116,0,False,False,True,False,Paris
937fbe17-b476-eb11-a812-00224880bcbf,4 rue du Caire,,,1,,,,,Paris
7d51f160-b476-eb11-a812-00224880bcbf,1-5 rue du 8 mai 1945,,,1,,,,,Clichy
23841c97-b476-eb11-a812-00224880bcbf,2 place de la Concorde,,,1,,,,,Paris
46ac1ecd-b476-eb11-a812-00224880bcbf,18bis rue de Villiers,,,1,,,,,Levallois-Perret
4737cc5f-b576-eb11-a812-00224880bcbf,10 rue Treilhard,,,1,,,,,Paris
1cfc029d-b576-eb11-a812-00224880bcbf,33 Avenue du Maine,2.3209146,48.842737,0,False,False,True,False,Paris
6aaa40d9-b576-eb11-a812-00224880bcbf,1 Impasse Reille,2.3410692,48.8260585,0,False,False,True,False,Paris
54a2bf0e-b676-eb11-a812-00224880bcbf,8 Rue de l'Hôtel de ville,2.268409,48.8832455,0,False,False,True,False,Neuilly-sur-Seine
10247d44-b676-eb11-a812-00224880bcbf,112 Avenue Charles de Gaulle,2.268323,48.8826709,0,False,False,True,False,Neuilly-sur-Seine
2683d481-b676-eb11-a812-00224880bcbf,2 boulevard de Strasbourg,,,1,,,,,Paris
39643a52-b776-eb11-a812-00224880bcbf,78 boulevard de la république,,,1,,,,,Boulogne-Billancourt
485b1ff3-eb08-ed11-82e5-00224880be44,73 Rue de Vaugirard,2.3253319,48.8464853,0,False,True,False,True,Paris
0ff496ca-0b32-ef11-8409-0022488164f8,Otto Reuchlinweg 1032,4.485938,51.9041578,0,False,True,False,False,Rotterdam
6e4a4043-299e-ec11-b400-00224881f25d,Donauweg 10,,,1,,,,,Amsterdam
c5a75ef4-2e9e-ec11-b400-00224881f25d,Hoogte Kadijk 143F,4.91889,52.3685546,1,False,True,False,False,Amsterdam
03bc802b-cb9e-ec11-b400-00224881f25d,1 Rue du Débarcadère,2.2356508,48.9086896,0,False,False,True,True,Colombes
68d52b5c-b19f-ec11-b400-00224881f25d,228 Rue du Faubourg Saint-Martin,2.3649286,48.8806965,0,False,False,True,True,Paris
bd159677-e0cc-eb11-bacc-002248821146,8 Rue de Candie,2.3797007,48.8513195,1,False,False,True,False,Paris
2627d3c6-c4cd-eb11-bacc-002248821146,Rue du Congrès 37,4.3668423,50.8492192,0,False,False,True,False,Brussels
f4cb56b8-4ecf-eb11-bacc-002248821d6e,Winkelhof 1,4.5323011,52.1625581,1,False,False,True,False,Leiderdorp
e9ee6805-54cf-eb11-bacc-002248821d6e,Avenue des Arts 56,4.3668079,50.8410152,0,False,False,True,False,Brussels
75a7e712-55cf-eb11-bacc-002248821d6e,Hardwareweg 26-40,54.130.489,521.732.226,1,False,True,False,False,Amersfoort
2a17dc61-58cf-eb11-bacc-002248821d6e,Rue Peternelchen 1,61.385.039,495.773.162,0,False,False,True,False,Luxembourg
a88a96e4-66cf-eb11-bacc-002248821d6e,Bredewater 26,4.4756024,52.0501018,0,True,True,True,False,Zoetermeer
6ccfd9ea-6ecf-eb11-bacc-002248821d6e,Vlietweg 16-17,4.3904463,52.077823,1,False,True,False,False,Leidschendam
58eaa0e0-33d0-eb11-bacc-002248821d6e,Van Deventerlaan 30-40,5.0767374,52.0684591,0,False,False,True,False,Utrecht
828b1db7-d30b-ec11-b6e6-0022488241f6,1Bis Place de la Défense,22.403.465,488.897.003,0,False,False,True,False,Puteaux
febff7a5-f60b-ec11-b6e6-0022488241f6,Lange Viestraat 2A-G,5.1157656,52.0930644,0,False,False,True,False,Utrecht
cb8bc4cf-ed8f-ec11-b400-002248828077,13 rue Montmartre,,,1,,,,,Paris
2c384220-898e-ec11-b400-00224882809e,8 Boulevard de Bercy,2.3785831,48.8385385,1,False,False,True,True,Paris
9c96dae1-d08f-ec11-b400-00224882809e,Kurfürstendamm 14,13.3329285,52.5042154,0,False,False,True,True,Berlin
c632db7f-ce72-ec11-8943-00224882fd0a,Gwinnerstraße 40,8.7379396,50.1391267,0,False,True,True,True,Frankfurt
b8ed1ef8-df72-ec11-8943-00224882fd0a,Herengracht 493,,,1,,,,,Amsterdam
75434682-6474-ec11-8943-00224882fd0a,Herentalseweg 3,49.414.679,511.404.777,0,False,True,False,False,Herentals
ffa4b9f9-7c74-ec11-8943-00224882fd0a,22 Rue des Taillandiers,2.3748845,48.8552599,0,False,False,True,True,Paris
fe60b3aa-8074-ec11-8943-00224882fd0a,82 Avenue du Maine,2.320954,48.8384326,0,False,False,True,True,Paris
fca02a93-8f74-ec11-8943-00224882fd0a,77 Boulevard de Stalingrad,4.858.975,457.721.999,0,False,False,True,True,Lyon
616e1af1-b522-ed11-b83d-002248834500,Zonnebaan 9,5.038628,52.1175835,0,False,True,False,False,Utrecht
31335d15-b722-ed11-b83d-002248834500,Kruisplein 480,4.4724269,51.9209414,0,False,True,False,False,Rotterdam
74bfcc84-c622-ed11-b83d-002248834500,Stadsplateau 27-29,5.1072453,52.0902552,0,False,False,True,True,Utrecht
91fb8ff1-5b24-ed11-b83d-002248834500,30 rue Saint-Lazare,,,1,,,,,Paris
640d9f81-8523-ed11-b83d-002248834dac,Lijnbaansgracht 57,,,1,,,,,Amsterdam
5fdacc06-b7ca-ec11-a7b5-002248841141,9 Rue Godot de Mauroy,2.3267143,48.8708441,1,False,True,False,False,Paris
c1d736a6-a9cb-ec11-a7b5-002248841141,10 rue Victoire,,,1,,,,,Paris
b004d78c-b2cb-ec11-a7b5-002248841141,22 Rue Chauchat,2.3402786,48.8744316,1,False,False,True,True,Paris
6c2dc634-22cd-ec11-a7b5-002248841851,Markgrafenstraße 19A,13.3945472,52.5073367,1,False,False,True,False,Berlin
2b137fa3-addf-ee11-904c-00224884a2fb,29 Rue Bichat,2.3680189,48.8713866,0,False,True,False,False,Paris
d3eb9206-eff2-ec11-bb3d-00224884a5e4,47 Avenue de l'Opéra,2.3325331,48.8695072,1,False,True,False,True,Paris
fb0150f7-95f3-eb11-94ef-00224884a64f,Looiersgracht 43,4.8803856,52.3679964,0,False,False,True,False,Amsterdam
e8c1f53d-92f0-ec11-bb3d-00224884a7b2,Adalbertstraße 8,13.4190234,52.5006945,0,True,False,False,False,Berlin
59c2cd59-41f2-ec11-bb3d-00224884a7b2,Pieter Braaijweg 207,,,1,,,,,Amsterdam
ee7b8479-3cf4-eb11-94ef-00224884ad55,Aert van Nesstraat 45,4.4774229,51.9211574,0,False,True,False,False,Rotterdam
ec2c0f89-baee-eb11-bacb-00224884d879,23 rue des jeuneurs,,,1,,,,,Paris
2b76256b-7cef-eb11-bacb-00224884d879,Herengracht 442,4.8886026,52.3661298,1,False,True,False,False,Amsterdam
9f03489b-b5ef-eb11-bacb-00224884d879,Hoofdweg 66A,4.5368738,51.9461457,1,False,True,True,False,Rotterdam
eaf4a257-16f9-ec11-bb3d-00224887f6b6,Tt. Vasumweg 44,4.8930079,52.4046605,0,False,True,False,False,Amsterdam
65d9ef81-1df9-ec11-bb3d-00224887f6b6,Hoge Mosten 16-24,47.231.263,516.054.809,0,True,False,False,False,Breda
66a9bc90-41f9-ec11-bb3d-00224887f6b6,Hambakenwetering 5,52.954.184,517.131.719,0,True,False,False,False,s-Hertogenbosch
51c8b3e7-82f4-ec11-bb3d-00224887fc33,Bei den Mühren 1,9.9899457,53.5450079,0,False,False,True,True,Hamburg
1c89418b-2cf6-ec11-bb3d-00224887fc33,34 Rue Laffitte,2.3380153,48.8736014,0,False,False,True,True,Paris
f73c31e6-eef6-ec11-bb3d-00224887fc33,22 Rue René Boulanger,2.3623992,48.8685719,0,False,False,True,True,Paris
89d528be-8df7-ec11-bb3d-00224887fc33,Brixtonlaan 9,45.002.993,508.717.333,0,False,False,True,True,Zaventem
6482f535-b4f7-ec11-bb3d-00224887fc33,49 Rue de Provence,2.3350075,48.8741652,1,False,True,False,True,Paris
1598b29e-57f8-ec11-bb3d-00224887fc33,4 Place de l'Opéra,2.3327926,48.8705329,0,False,False,True,True,Paris
58383257-6cf8-ec11-bb3d-00224887fc33,20-22 Rue des Petits Hôtels,2.3536461,48.8775696,0,False,True,False,True,Paris
060d498a-74f8-ec11-bb3d-00224887fc33,15-17 Rue Scribe,2.330711,48.8724692,0,False,True,False,True,Paris
87da0de6-12f9-ec11-bb3d-00224887fc33,63 avenue André Morizet,,,1,,,,,Boulogne-Billancourt
7be84abe-3ef9-ec11-bb3d-00224887fc33,17bis Boulevard Pasteur,2.3121423,48.8442169,0,False,True,False,True,Paris
6a01de48-19c4-ee11-9078-0022488c16a5,Am Sandtorkai 41,9.9841509,53.5429022,0,False,False,True,True,Hamburg
fb13f471-6aca-ee11-9078-0022488c16a5,Helicopterstraat 25F,4.8448621,52.3403126,0,True,False,False,False,Amsterdam
1767eef6-75ca-ee11-9078-0022488c16a5,Vliegtuigstraat 6E,4.8454955,52.340342,0,True,False,False,False,Amsterdam
acab7618-5511-ec11-b6e6-6045bd87cda8,Hohe Bleichen 22,9.9874755,53.5538908,0,False,False,True,False,Hamburg
8b8df407-ea39-ef11-8409-6045bd88b4f1,Pedro de Medinalaan 11,4.9774002,52.3634449,0,False,True,False,False,Amsterdam
06288ca6-e874-ef11-a670-6045bd89103b,Danzigerkade 5,4.8777395827003,52.397487112982,0,False,True,False,True,Amsterdam
0a55958e-1d21-ec11-b6e6-6045bd8a1962,Place des Barricades 1,43.677.597,508.516.833,1,False,True,False,False,Brussels
ee60e708-5b20-ec11-b6e6-6045bd8a1f87,Reykjavikstraat 1,5.0649482,52.1001395,0,False,True,True,False,Utrecht
1ad95f2c-6820-ec11-b6e6-6045bd8a1f87,80 rue de Miromesnil (pas de dénonce),,,1,,,,,Paris
61f68384-7020-ec11-b6e6-6045bd8a1f87,18 rue Volney,,,1,,,,,Paris
55846965-8d40-ec11-8c62-6045bd8a53dc,6 Square de l'Opéra-Louis Jouvet,2.3288696,48.8716277,0,False,False,True,False,Paris
bdfd8b92-9440-ec11-8c62-6045bd8a53dc,8 Rue la Boétie,2.3181752,48.8744074,0,False,False,True,False,Paris
bd253dbe-a240-ec11-8c62-6045bd8a5d52,Bolderweg 2,5.2588132,52.4049733,0,True,True,True,True,Almere
db596de9-b240-ec11-8c62-6045bd8a5d52,Karl Weisbardstraat 181-201,4.4639271,51.9098419,0,False,False,True,True,Rotterdam
2dc1ad84-4c41-ec11-8c62-6045bd8a5d52,4 Avenue de l'Opéra,2.3353348,48.8642482,0,False,False,True,True,Paris
f4bb478e-5b41-ec11-8c62-6045bd8a5d52,20 Rue Quentin-Bauchart,2.3019408,48.8704156,0,False,False,True,False,Paris
6f4a40e7-6541-ec11-8c62-6045bd8a5d52,1 Avenue du Général de Gaulle,2.2390686,48.8897414,0,False,False,True,False,Puteaux
8507ec03-4542-ec11-8c62-6045bd8a5d52,Oostenburgermiddenstraat 601,4.9294436,52.3727006,0,False,True,False,False,Amsterdam
a0013961-a214-ec11-b6e6-6045bd8b80df,Opaallaan 1180,4.6808248,52.2958358,0,False,True,False,False,Hoofddorp
bb4dcd6e-a914-ec11-b6e6-6045bd8b80df,Frans van Mierisstraat 50d,4.8817788,52.3545445,0,False,True,False,False,Amsterdam
99ea96cb-5f15-ec11-b6e6-6045bd8b8af1,Prins Hendrikkade 21,4.896195,52.3785369,0,False,False,True,True,Amsterdam
ec50fbfc-3628-ec11-b6e5-6045bd8c17fc,2 avenue Marceau,,,1,,,,,Paris
49488337-9826-ec11-b6e5-6045bd8c1ab9,18 rue Saint-Louis en l'Île,,,1,,,,,Paris
442f22c2-d327-ef11-840a-6045bd8c1d09,Silodam 183,4.8910539,52.3909552,0,False,True,False,False,Amsterdam
e7756dcf-914b-ec11-8c62-6045bd8c1f03,15 Rue de Sambre-et-Meuse,,,0,,,,,Paris
ad2b3c31-c14e-ec11-8c62-6045bd8c1f03,Boulevard James-Fazy 8,61.400.748,462.072.065,0,False,True,True,False,Geneva
c3fd983b-2751-ec11-8c62-6045bd8c1f03,Route des Jeunes 105A,61.298.537,461.765.102,0,False,True,True,True,Geneva
6312b954-b952-ec11-8c62-6045bd8c1f03,Augsburger Straße 744,92.728.947,487.562.176,0,False,True,True,True,Stuttgart
1fa21ff7-b77e-ec11-8d21-6045bd8d8b45,18 avenue de l'Opéra,,,1,,,,,Paris
23018ec4-bb7e-ec11-8d21-6045bd8d8b45,58 rue Montmartre,,,1,,,,,Paris
d1bb508e-697f-ec11-8d21-6045bd8d8b45,350 Rue de Vaugirard,2.2942017,48.8363156,1,False,False,True,False,Paris
82dc21bc-6c7f-ec11-8d21-6045bd8d8b45,20 Rue Jean-Baptiste Pigalle,2.3333858,48.8789986,0,False,False,True,False,Paris
e7756863-727f-ec11-8d21-6045bd8d8b45,111 Rue Cardinet,2.3114629,48.8856608,0,False,False,True,False,Paris
4de2d679-787f-ec11-8d21-6045bd8d8b45,93 Avenue Charles de Gaulle,22.721.151,488.806.304,0,False,False,True,False,Neuilly-Sur-Seine
f9453097-7e7f-ec11-8d21-6045bd8d8b45,30 rue Proudhon,,,1,,,,,Saint-Denis
fb09c06e-9089-ec11-93b0-6045bd8f39b5,2 Rue Breguet,2.3711567,48.8562988,1,False,False,True,True,Paris
3af011ff-ad89-ec11-93b0-6045bd8f39b5,11 Boulevard Romain Rolland,2.3271505,48.8193369,0,False,False,True,True,Paris
b586ff87-4f8a-ec11-93b0-6045bd8f39b5,7 avenue de la Cristallerie,,,1,,,,,Sevres
098e4d63-3a8b-ec11-93b0-6045bd8f39b5,6 Rue Auber,2.3298533,48.8723805,0,False,True,False,True,Paris
60da8e5e-538b-ec11-93b0-6045bd8f39b5,9 Rue des Filles Saint-Thomas,2.3388881,48.8687631,0,False,True,True,True,Paris
775a9e77-3688-ec11-93b0-6045bd8f3bfa,20 rue Jules Vallès,,,1,,,,,Paris
38f2dd94-cb88-ec11-93b0-6045bd8f3bfa,Overschieseweg 304-332,44.069.931,519.218.702,0,True,False,False,False,Schiedam
f336c70c-578a-ec11-93b0-6045bd8f3bfa,Rijnzathe 6,5.051293,52.071322,0,False,False,True,True,Utrecht
4697ef24-7b8a-ec11-93b0-6045bd8f3bfa,Spaklerweg 53,4.9276761,52.3301479,0,True,False,False,False,Amsterdam
6ce2dc93-8d8a-ec11-93b0-6045bd8f3bfa,95 Rue Saint-Lazare,2.3290555,48.8757215,0,False,True,False,True,Paris
aef07ee1-2d8b-ec11-93b0-6045bd8f3bfa,21 Rue de la Paix,2.3316779,48.8700556,0,False,False,True,True,Paris
06e944ed-1773-ee11-8179-6045bd8f931f,Dieffenbachstraße 26,13.4177384,52.4923183,1,False,True,False,True,Berlin
a9fec769-de73-ee11-8179-6045bd8f931f,Jachthavenweg 111,4.854837,52.3362114,0,False,False,True,False,Amsterdam
0d2d3753-e377-ee11-8179-6045bd8f931f,Weesperstraat 105A,4.9068009,52.3638127,0,False,True,False,True,Amsterdam
112575c6-e677-ee11-8179-6045bd8f931f,Frederiksplein 1,4.8999587,52.3612622,0,True,False,False,False,Amsterdam
0a3754e0-098d-ee11-8179-6045bd8f931f,75 Boulevard de Strasbourg,2.356823,48.8745028,0,False,True,False,True,Paris
f36be32d-b88e-ee11-8179-6045bd8f931f,Barbara Strozzilaan 300,4.8868265,52.3358836,0,False,True,False,True,Amsterdam
280dfa95-3476-ed11-81ab-6045bd8f931f,7 Harp Lane,-0.0816752,51.5094386,0,False,False,True,True,London
d7b8e495-f976-ed11-81ab-6045bd8f931f,110 Bishopsgate,-0.0809025,51.5162065,0,False,False,True,True,London
479815dd-0077-ed11-81ab-6045bd8f931f,99 Bishopsgate,-0.0826421,51.5158821,0,False,False,True,True,London
3c3fb15c-0577-ed11-81ab-6045bd8f931f,15 Saint Botolph Street,-0.075847,51.5150654,0,False,False,True,False,London
16f220d8-0f77-ed11-81ab-6045bd8f931f,78 Cannon Street,-0.0900488,51.5113791,0,False,False,True,True,London
b938187d-b177-ed11-81ab-6045bd8f931f,4 Rue de Ventadour,2.3346535,48.8667482,1,False,True,False,True,Paris
676b655a-b477-ed11-81ab-6045bd8f931f,20 Rue Drouot,2.3408567,48.8737287,1,False,True,False,True,Paris
67e120da-027a-ed11-81ad-6045bd8f931f,48 Dover Street,-0.1417132,51.5078294,0,False,False,True,True,London
10d9de81-2e7a-ed11-81ad-6045bd8f931f,75 King William Street,-0.0870318,51.5116114,0,False,False,True,True,London
0fdaa805-f27a-ed11-81ad-6045bd8f931f,120 New Cavendish Street,-0.1417189,51.5202171,0,False,False,True,True,London
8a55921e-5d7c-ed11-81ad-6045bd8f931f,3 Rue Maillard,2.3855393,48.8580624,0,False,True,False,True,Paris
56e7eff8-5e7c-ed11-81ad-6045bd8f931f,8 Avenue Percier,2.3145988,48.8744552,0,False,True,False,True,Paris
1bd783b9-627c-ed11-81ad-6045bd8f931f,14 Rue des Petits Hôtels,2.3538789,48.8775345,1,False,True,False,True,Paris
80384b46-657c-ed11-81ad-6045bd8f931f,1 King's Cross Bridge,-0.1212662,51.5306931,0,False,False,True,True,London
246826dc-667c-ed11-81ad-6045bd8f931f,6 Rue de Braque,2.3574057,48.8610992,0,False,True,False,True,Paris
7739d1cf-6d7c-ed11-81ad-6045bd8f931f,8 Rue Martel,2.3531658,48.8739789,0,False,True,False,True,Paris
1b86001d-6f7c-ed11-81ad-6045bd8f931f,128 Boulevard Raspail,2.3289611,48.8433236,1,False,False,True,True,Paris
3e5b7e90-7f7c-ed11-81ad-6045bd8f931f,1 Giltspur Street,-0.1014844,51.5174567,0,False,False,True,True,London
eef6f3e5-8d7c-ed11-81ad-6045bd8f931f,40 Gracechurch Street,-0.0857091,51.5113617,0,False,False,True,True,London
982a2779-297d-ed11-81ad-6045bd8f931f,Reactorweg 301,5.048306,52.1157573,0,False,True,False,False,Utrecht
e463eafe-2a7d-ed11-81ad-6045bd8f931f,Atoomweg 350,504.958,521.159.519,0,False,True,False,False,Utrecht
80685d69-2d7d-ed11-81ad-6045bd8f931f,Atoomweg 400,50.488.481,521.159.002,0,False,True,False,False,Utrecht
ea45f416-2f7d-ed11-81ad-6045bd8f931f,Varrolaan 100,5.151779,52.0917348,0,False,False,True,True,Utrecht
8e99b94b-1a81-ed11-81ad-6045bd8f931f,5 Saint Bride Street,-0.104918,51.5145779,0,False,True,False,True,London
004573e8-2181-ed11-81ad-6045bd8f931f,1 Boulevard Victor,2.2769629,48.836645,0,False,True,False,False,Paris
44f258ca-4281-ed11-81ad-6045bd8f931f,60 Avenue du Capitaine Glarner,2.3299487,48.9027103,0,False,True,False,True,Saint-Ouen
6ce08de5-4481-ed11-81ad-6045bd8f931f,7 Rue Henri Becquerel,2.1727833,48.8895093,0,False,False,True,True,Rueil-Malmaison
4be696f9-4581-ed11-81ad-6045bd8f931f,20 Rue Aristide Briand,2.31913,48.86147,0,False,True,True,True,Paris
9232a687-9c87-ed11-81ad-6045bd8f931f,14-16 Avenue Carnot,2.2935076,48.8759661,1,False,True,False,False,Paris
0ee220d2-1c88-ed11-81ad-6045bd8f931f,13 Avenue de la Métallurgie,5.7787365,49.5278874,0,False,True,False,True,Saint-Denis
efe4d61d-298c-ed11-81ad-6045bd8f931f,Westeinde 14-16,4.8985934,52.35887,0,False,True,False,False,Amsterdam
188c38c7-d68d-ed11-81ad-6045bd8f931f,87-89 rue de la Boétie,,,1,False,False,False,False,Paris
3ae65b54-d88d-ed11-81ad-6045bd8f931f,38-40 Commercial Road,-0.0691425,51.5147854,0,False,False,True,False,London
60e54dd8-d88d-ed11-81ad-6045bd8f931f,1 Rue Royale,2.2206599,48.8418694,0,False,False,True,True,Saint-Cloud
cd0df981-da8d-ed11-81ad-6045bd8f931f,10 Rue Pergolèse,2.28531,48.8758963,0,False,False,True,True,Paris
501e93ba-df8d-ed11-81ad-6045bd8f931f,71 Rue du Faubourg Saint-Martin,2.3572437,48.8722456,1,False,False,True,True,Paris
9a0f447a-03b1-ed11-83ff-6045bd8f931f,Bijlmerplein 888,4.9520126,52.3141655,0,False,False,True,False,Amsterdam
45923516-a1b2-ed11-83ff-6045bd8f931f,4 Avenue de l'Opéra,2.3353348,48.8642482,1,False,True,False,True,Paris
eda87bd8-a4b2-ed11-83ff-6045bd8f931f,13 Avenue de la Métallurgie,2.3635738,48.9091712,1,False,True,False,True,Saint-Denis
cae98b3f-54b4-ed11-83ff-6045bd8f931f,40 Bank Street,-0.0194095,51.5027013,0,False,False,True,True,London
da0efe9d-79b6-ed11-83ff-6045bd8f931f,122 Leadenhall Street,-0.0823499,51.5139536,0,False,False,True,True,London
ed5a026b-85b6-ed11-83ff-6045bd8f931f,Rue d'Arlon 25,4.372714,50.8401479,0,False,False,True,True,Brussels
